id,doc_id,article_number,lang,text,keyword_label,top_scores,label,truncated,note_revision
455,BO_7496_Fr,premier,fr,"La liste des diplômes reconnus
« équivalents au diplôme d'architecte de l'Ecole nationale
« d'architecture visé à l'article 4 de la loi n° 016-89, assortis du
« baccalauréat, série scientifique ou technique ou d'un diplôme
« reconnu équivalent, est fixée ainsi qu'il suit :
Après avis de la commission sectorielle des sciences,
techniques, ingénierie et architecture du 12 juin 2025,
ARRÊTE :",Urbain,"Urbain=1, Fiscal=0, Social=0",Urbain,False,
456,BO_7496_Fr,PREMIER,fr,"L'article premier de l'arrêté susvisé
n° 2797-95 du 20 joumada II 1416 (14 novembre 1995), est
complété comme suit :
« – Master of architecture, délivré en date du 26 juin 2023
« par the Manchester metropolitan University and
« the University of Manchester - Royaume-Uni.»
«",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Urbain,False,
457,BO_7496_Fr,premier,fr,"La liste des diplômes reconnus
« équivalents au diplôme d'architecte de l'Ecole nationale
« d'architecture visé à l'article 4 de la loi n° 016-89, assortis du
« baccalauréat, série scientifique ou technique ou d'un diplôme
« reconnu équivalent, est fixée ainsi qu'il suit :",Urbain,"Urbain=1, Fiscal=0, Social=0",Urbain,False,
458,BO_7496_Fr,2,fr,"Le présent arrêté sera publié au Bulletin officiel.
Rabat, le 8 ramadan 1447 (26 février 2026).
AZZEDDINE EL MIDAOUI.
Le texte en langue arabe a été publié dans l'édition générale du
« Bulletin officiel » n° 7495 du 11 chaoual 1447 (30 mars 2026).
Décision du Wali de Bank Al-Maghrib n° 160 du 15 chaabane 1447
Décision du Wali de Bank Al-Maghrib n° 161 du 27 chaabane 1447
(16 février 2026) portant agrément de la société « MAZMA
Technologies » en qualité d'établissement de paiement.
(4 février 2026) portant prorogation de la durée du mandat
du liquidateur de la société « Fast Payment SA».
LE WALI DE BANK AL-MAGHRIB,
LE WALI DE BANK AL-MAGHRIB,
Vu la loi n° 103-12 relative aux établissements de crédit et
organismes assimilés, promulguée par le dahir n° 1-14-193 du
1er rabii I 1436 (24 décembre 2014), notamment ses articles 16,
26 et 34 ;
Vu la loi n° 103-12 relative aux établissements de crédit et
organismes assimilés, promulguée par le dahir n° 1-14-193 du
1er rabii I 1436 (24 décembre 2014), notamment ses articles 145
et 146 ;
Vu la demande d'agrément formulée par la société
« MAZMA Technologies » en date du 28 novembre 2022 ;
Vu la décision du Wali de Bank Al-Maghrib n°134 du
2 joumada I 1445 (16 novembre 2023) portant nomination d'un
liquidateur pour la société « Fast Payment SA » ;
Vu les informations complémentaires communiquées
en date du 4 avril 2024 ;
Vu que le délai de liquidation de la société « Fast
Payment SA» expirera le 5 février 2026, sans que les opérations
de liquidation ne soient clôturées ;
Après avis du comité des établissements de crédit du
13 juin 2024 ;
Vu les informations complémentaires communiquées en
date du 28 janvier 2026 pour la levée des réserves formulées
par le comité des établissements de crédit,
Vu la demande de prorogation du délai, formulée par le
liquidateur le 2 février 2026,
DÉCIDE :
DÉCIDE :",Commercial,"Commercial=5, Environnement=2, Fiscal=0",Urbain,False,
459,BO_7496_Fr,PREMIER,fr,"Est octroyé un agrément à la société
« MAZMA Technologies », sise 19, rue du Lierre, Casablanca,",Commercial,"Commercial=1, Fiscal=0, Social=0",Commercial,False,
460,BO_7496_Fr,PREMIER,fr,"La durée du mandat de Monsieur
Abdellah HAMZA, liquidateur de la société « Fast Payment
en qualité d'établissements de paiement pour exercer
l'ensemble des services de paiement prévus par l'article 16
de la loi susvisée n° 103-12.
SA », est prorogée pour une durée d'une année à compter du
5 février 2026.",Commercial,"Commercial=1, Fiscal=0, Social=0",Commercial,False,
461,BO_7496_Fr,2,fr,"La présente décision est publiée au Bulletin
officiel.",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Commercial,False,
462,BO_7496_Fr,2,fr,"La présente décision est publiée au Bulletin
officiel.
Rabat, le 15 chaabane 1447 (4 février 2026).
Rabat, le 27 chaabane 1447 (16 février 2026).
ABDELLATIF JOUAHRI.
ABDELLATIF JOUAHRI.
Le texte en langue arabe a été publié dans l'édition générale du
Le texte en langue arabe a été publié dans l'édition générale du
« Bulletin officiel » n° 7494 du 7 chaoual 1447 (26 mars 2026).
« Bulletin officiel » n° 7495 du 11 chaoual 1447 (30 mars 2026).
AVIS ET COMMUNICATIONS
Avis du Conseil Économique, Social et Environnemental
« Pertes et gaspillage alimentaires au Maroc : comprendre
l'ampleur et les enjeux pour agir efficacement »
Conformément aux dispositions de l'article 6 de la loi organique n°128-12, le Conseil économique,
social et environnemental (CESE) s'est autosaisi aux fins de préparer un avis au sujet des pertes et
gaspillage alimentaires au Maroc.
Le Bureau du Conseil a confié l'élaboration dudit avis à la Commission chargée de l'environnement et
du développement durable1.
Lors de sa 163ème session ordinaire tenue le 24 avril 2025, l'Assemblée Générale du CESE a adopté à
l'unanimité l'avis intitulé : « pertes et gaspillage alimentaires au Maroc : comprendre l'ampleur et les
enjeux pour agir efficacement ».
Élaboré sur la base d'une approche participative, l'avis est le résultat d'un large débat entre les
différentes catégories qui composent le Conseil ainsi que des auditions organisées avec les
principales parties prenantes concernées2. Il s'est également appuyé sur les enseignements et les
résultats d'une consultation lancée sur le sujet au niveau de la plateforme digitale de participation
citoyenne « ouchariko.ma »3.
1 Annexe 1 : Liste des membres de la Commission chargée de l'environnement et du développement durable
2 Annexe 2 : Liste des acteurs auditionnés
3 Annexe 3 : Résultats de la consultation lancée sur la plateforme Ouchariko
Introduction
Les pertes et le gaspillage alimentaires (PGA) constituent un enjeu mondial majeur dont les impacts
touchent simultanément l'économie, la sécurité alimentaire, la société et l'environnement. Au plan
économique, ils entraînent des pertes considérables tout au long de la chaîne de valeur, du
producteur au consommateur. En réduisant la disponibilité des denrées et en contribuant à la hausse
des prix, les PGA fragilisent la sécurité alimentaire en limitant l'accès des ménages les plus
vulnérables à une alimentation suffisante et nutritive. Ils occasionnent également une déperdition
importante de ressources essentielles (eau, terres, énergie) qui affaiblit l'efficacité et la durabilité des
systèmes alimentaires et accroît les inégalités sociales en exposant certaines populations à des
risques sanitaires accrus. Sur le plan environnemental, ils accentuent la pression sur les ressources
naturelles et génèrent une pollution significative, en particulier liée à la décomposition des déchets
alimentaires et aux émissions de gaz à effet de serre.
À l'échelle mondiale, environ 13,2% des denrées alimentaires sont perdues entre la récolte et la
vente au détail, tandis que près de 19% de la production totale est gaspillée au niveau des ménages,
de la restauration et du commerce1. Ce phénomène révèle les inefficiences structurelles qui
affectent des systèmes alimentaires en profonde mutation, sous l'effet de l'évolution des modes de
production, de distribution et de consommation. Dans un contexte où des millions de personnes
demeurent exposées à l'insécurité alimentaire, notamment dans les pays confrontés à des tensions
socio-économiques et environnementales, une part importante des ressources alimentaires continue
pourtant d'être perdue ou gaspillée. Ce paradoxe — entre des surplus jetés et une insécurité
alimentaire persistante — révèle un dysfonctionnement structurel des systèmes alimentaires,
caractérisé par une répartition inégale et une gestion inefficiente des ressources.
Sur le plan national, d'après l'édition 2024 de l'Indice de gaspillage alimentaire2, les ménages marocains
auraient jeté quelque 4,2 millions de tonnes de nourriture, soit en moyenne 113 kg par habitant et par an
— une progression marquée par rapport aux 91 kg enregistrés en 2021. Cette hausse significative
survient dans un contexte de sécheresses récurrentes et d'une forte pression sur les ressources
naturelles disponibles, accentuée par la dépendance aux importations de produits alimentaires (céréales,
produits laitiers, viandes rouges, huiles, etc.) et la croissance des besoins alimentaires.
Face à cet enjeu, plusieurs initiatives ont vu le jour au Maroc, portées aussi bien par des acteurs
publics que privés. Toutefois, ces efforts restent dispersés, de portée limitée, et souvent entravés par
des contraintes structurelles. L'absence d'un cadre d'orientation global, d'un dispositif juridique
adapté et de mécanismes de coordination intersectorielle constitue, entre autres facteurs, un frein
majeur à la cohérence, à la pérennité et à l'efficacité des actions entreprises.
En outre, la mobilisation des acteurs du secteur privé, de la société civile, ainsi que du monde de la
recherche et de l'innovation reste en deçà des enjeux. Pourtant, leur implication renforcée pourrait
constituer un levier essentiel pour réduire les PGA, mieux valoriser les ressources disponibles et
favoriser l'émergence de solutions durables et adaptées aux réalités locales.
1 Nations Unies, Journée internationale de sensibilisation aux pertes et gaspillages de nourriture, 29 septembre,
https://www.un.org/fr/observances/end-food-waste-day
2 United Nations Environment Programme (2024). Food Waste Index Report 2024. Think Eat Save: Tracking Progress to Halve Global Food Waste.
https://wedocs.unep.org/20.500.11822/45230.
C'est dans ce contexte que le Conseil économique, social et environnemental (CESE) a décidé de
s'autosaisir de cette problématique, dans le prolongement des travaux qu'il mène sur les enjeux de
durabilité, de souveraineté alimentaire et de gestion intégrée des ressources naturelles1.
À travers le p",Environnement,"Environnement=37, Commercial=5, Fiscal=0",Commercial,True,
463,BO_7496_Fr,10,fr,"B-2° du Code
général des impôts, qui permet la déduction des coûts des dons, y compris en nature, au profit
des associations reconnues d'utilité publique. Une meilleure diffusion de ce dispositif fiscal et la
simplification des procédures associées favoriseraient son utilisation par les entreprises, avec des
retombées économiques positives, en plus de ses bénéfices sociaux et environnementaux.
•
Favoriser l'engagement communautaire à travers des programmes de compostage collectif, de
glanage1 et d'échanges alimentaires de quartier, afin de renforcer la lutte contre les PGA au
niveau local.
Axe 6 : Sensibiliser les citoyens, diffuser les bonnes pratiques et intégrer la lutte contre le
gaspillage dans l'éducation
•
Déployer des campagnes de sensibilisation multicanales (médias, réseaux sociaux, affichage,
mosquées) ciblant les différents maillons de la chaîne alimentaire – producteurs, distributeurs,
restaurateurs, consommateurs – pour ancrer une culture de réduction des PGA.
• Intégrer l'éducation à la consommation responsable et au compostage dès l'école primaire.
• Organiser des ateliers pratiques pour les ménages et les professionnels sur la gestion et la
réutilisation des aliments.
•
Former les cadres municipaux, en particulier dans les marchés de gros, en partenariat avec les
chambres d'agriculture et les associations locales, pour structurer les actions de lutte contre le
gaspillage à l'échelle territoriale.
•
Renforcer les capacités des fédérations professionnelles et des associations, notamment celles
actives dans la protection des consommateurs et de l'environnement, pour qu'elles deviennent
des relais efficaces de la lutte contre les PGA dans leurs filières.
•
Mettre en place des programmes de formation continue, accompagnés de guides pratiques et
d'outils sectoriels, à destination des acteurs de la chaîne alimentaire afin de généraliser
l'adoption de pratiques durables et anti-gaspillage.
•
Renforcer les échanges internationaux pour partager les bonnes pratiques et mobiliser un soutien
technique et financier.
•
Encourager la mobilisation des collectivités territoriales et des organisations de la société civile
pour sensibiliser et animer des projets communautaires durables de réduction du gaspillage
alimentaire.
1 Récupération, après récolte, des produits végétaux au sol ou sur pied et non ramassés par le producteur.
*
*  *
Annexes :
Annexe 1 - Liste des membres de la Commission chargée de l'environnement et du développement
durable
Aabane Ahmed Baba
Ksiri Abderrahim
Alaoui Nouzha
Laabaid Abderrahim (Rapporteur de la
commission)
Benkaddour Mohammed (Président de la
commission)
Mokssit Abdalah
Bencherki Abdelkrim
Mouttaqi Abdellah
Bensami Khalil
Riad M'Hammed
Boukhalfa Bouchta
Rouchati Mina (Rapporteur de la
thématique)
Boujida Mohamed
Sijilmassi Tariq
Bouzaachane Ali
Ziani Moncef
Chahbouni Nour-eddine
Zidouh Brahim (Vice-président de la
Commission)
Albert Sasson
Faher Kamalddine
Gaouzi Sidi Mohamed
Driss Elyazami
Ilali Idriss
Mohamed Benalilou
Lamrani Amina
Amina Bouayach
Les experts ayant accompagné la Commission
Experts permanents au Conseil
Mohamed Behnassi – Noura Bouidina  -
Yasmina Doukkali
Experte chargée de la traduction
Nabila Darif
* * *
Annexe 2 - Liste des ateliers et auditions
− Ministère de l'Industrie et du Commerce
Départements
− Ministère de l'Agriculture, de la Pêche Maritime, du
ministériels
Développement Rural et des Eaux et Forêts
− Ministère de la Transition Énergétique et de Développement
Durable (MTEDD)
− Institut National de Recherche Agronomique (INRA)
Institutions publiques
− Institut Agronomique et Vétérinaire (IAV)
− Fédérations nationales (hôtellerie, restaurateurs, traiteurs)
− Fédération nationale de l'agroalimentaire (FENAGRI)
Organisation
− Fédération du Commerce et des Services (CGEM)
professionnelles
− Fédération du Commerce en Réseau (CGEM)
− Fédération Nationale de la Boulangerie et Pâtisserie du Maroc
− Fédération nationale des associations des consommateurs
(FNAC)
− Banque alimentaire
Associations
− Groupe label vie
− Coopérative agricole de Taroudant (COPAG)
− Start up Rikoul
− Start up Foodeals
− FoodAct (France)
− Start up suédoise (Frigo solidaire)
Organisations
Entreprises et
coopératives
− Bureau de l'Organisation des Nations Unies pour l'Alimentation
internationales
et l'Agriculture (FAO) au Maroc
* Classement effectué selon la date d'audition
* * *
Annexe 3 – Résultats du sondage lancé sur la plateforme « Ouchariko » sur le gaspillage alimentaire
Dans le cadre de l'élaboration de son avis intitulé « Pertes et gaspillage alimentaires au Maroc :
comprendre l'ampleur et les enjeux pour agir efficacement », le CESE a recueilli, du 7 au 28 mars
2025, les contributions des citoyennes et citoyens via sa plateforme participative « Ouchariko ».
Au total, 1 591 personnes ont pris part au sondage consacré à cette thématique sur la plateforme.
1. Caractéristiques du groupe de répondants à la consultation citoyenne
Les participantes et participants à cette consultation citoyenne sont majoritairement issus d'un milieu
urbain (59%). Les hommes représentent 56% de l'ensemble des répondants.
La répartition par âge fait apparaître trois tranches principales : 35-44 ans (40%), 45-59 ans (25%) et
25-34 ans (18%). Les autres répondants se situent dans les tranches 15-24 ans (10%) et 60 ans et plus
(7%).
En termes de statut professionnel, les salariés du secteur privé constituent la part la plus importante
des répondants (30%), suivis des fonctionnaires du secteur public (22%), des étudiants (10%) et des
professions libérales (8%).
Par ailleurs, plus près de la moitié des participants proviennent des régions de Casablanca-Settat
(17%), Rabat-Salé-Kénitra (16%) et Marrakech-Safi (14%), ce qui confirme la forte représentativité des
zones urbaines dans l'échantillon de cette consultation.
774 BULLETIN OFFICIEL N° 7496 — 14 chaoual 1447 (2-4-2026)
Occupation
14% 1196 137
12% (24, / ‏مال‎
‎ONE DEN EN EN EN ONE ""6%
HE ESS EN EN EN EN CE DUR DE TE
2%
VEN EEE ",Environnement,"Environnement=24, Commercial=6, Fiscal=4",Fiscal,True,
464,BO_7500_Fr,19,ar,"من
القانون رقم
 9.94
 المشار اليه اعاله المتعلق بحماية
المستنبطات
النباتية-
 .يشار الى تاريخ انتهاء صالحية الحماية في الشهادة
(2) la durée de protection est comptée conformément à l’article 19 de la loi susvisée n° 9-94 sur la protection des obtentions végétales- La date d’expiration de la protection est indiquée
(
)
 حداثة الصنف : الصنف الذي يستجيب لمقتضيات",Environnement,"Environnement=2, Fiscal=0, Social=0",Environnement,False,AR : texte source à réingérer (ordre des mots/paragraphes corrompu dès l'extraction PDF) — label non vérifié
465,BO_7500_Fr,6,ar,"من القانون رقم9.94
20 ans (2)
 سنة
20 ans (2)
 سنة
Variété nouvelle
Variété nouvelle
صنف جديد
صنف جديد
Saillant, BP 83 26802 Portes-
Domaine de Sablas, rue Jean
Sakata Vegetables Europe
Moulin, 30620, Uchaud,
Km 6, route d’El Gara,
Florimond Desprez
lès-Valence, France
Maghreb
Berrechid
France
SAS
Florimond Desprez Veuve & Fils
2-7-1 Nakamachidai Tsuzuki-Ku
Yokohama 224-0041, Japan
3 rue Florimond Desprez 59242
Cappelle en Pevele, France
83 26802 Portes-lès-Valence,
France
Sakata Seed Corporation
(1)  variété nouvelle : variété qui répond aux dispositions de l’article 6 de la loi n° 9-94.
1318/24
27/06/2024
KILIMANJARO
Triticum aestivum L.
1294/24
23/04/2024
OSIRIS
sur le certificat.
Brassica oleracea L. var.
italica Plenck
Blé tendre
Broccoli
ARRÊTENT :
ARTICLE PREMIER. – La norme marocaine - NM
ISO 13006 : Carreaux et dalles céramiques : Définitions,
classifications, caractéristiques et marquages - est rendue
obligatoire, à partir de la date de la publication du présent
arrêté au « Bulletin officiel ».
ART. 2. – Est abrogé l’arrêté conjoint du ministre de
l’industrie, du commerce et des télécommunications et du
ministre délégué auprès du Premier ministre, chargé de
l’habitat et de l’urbanisme n° 426-04 du 25 safar 1425 (16 avril
2004) rendant d’application obligatoire une norme marocaine.
ART. 3. – La norme marocaine NM ISO 13006 visée
ci-dessus est tenue à la disposition des intéressés à l’Institut
Marocain de Normalisation.
ART. 4. – Le présent arrêté sera publié au Bulletin officiel.
Rabat, le 17 chaabane 1447 (6 février 2026).
La ministre de l’aménagement
du territoire national,
de l’urbanisme, de l’habitat
Le ministre de l’industrie
et de la politique de la ville,
FATIM EZZAHRA
et du commerce,
RYAD MEZZOUR.
EL MANSOURI.
Décision du directeur de l’Institut marocain de normalisation n° 557-26
Vu la loi n° 12-06 relative à la normalisation, à la certification et à l’accréditation, promulguée
Vu la résolution du Conseil d’Administration de l’Institut marocain de normalisation (IMANOR) N°10
tenue, le 19 safar 1435 (23 décembre 2013), qui a délégué au Directeur de l’IMANOR le pouvoir de prononcer
DÉCIDE :
ARTICLE PREMIER. – Sont homologuées comme normes marocaines, les normes dont les références
ART. 2. – Les normes visées à l’article premier ci-dessus, sont tenues à la disposition des intéressés à
Rabat, le 21 ramadan 1447 (11 mars 2026).
ABDERRAHIM TAIBI.
Arrêté conjoint du ministre délégué auprès de la ministre de l’économie et des finances, chargé du budget et de la
secrétaire d’Etat auprès du ministre de l’agriculture, de la pêche maritime, du développement rural et des eaux
et forêts, chargée de la pêche maritime n° 492-26 du 6 chaabane 1447 (26 janvier 2026) portant publication de
l’extrait de l’avenant n° 1 à la convention n°2019/GON/02 de création et d’exploitation d’une ferme aquacole
LE MINISTRE DÉLÉGUÉ AUPRÈS DE LA MINISTRE DE L’ÉCONOMIE ET DES FINANCES, CHARGÉ DU BUDGET,
LA SECRÉTAIRE D’ETAT AUPRÈS DU MINISTRE DE L’AGRICULTURE, DE LA PÊCHE MARITIME, DU
Vu l’arrêté conjoint du ministre de l’agriculture, de la pêche maritime, du développement rural et des eaux
et forêts et du ministre de l’économie, des finances et de la réforme de l’administration n° 689-20 du 23 joumada II
1441 (18 février 2020) autorisant la société « POWER FISH Sarl » pour la création et l’exploitation d’une ferme
aquacole dénommée « Power Fish Pisciculture » et portant publication de l’extrait de la convention y afférente ;
Considérant l’avenant n° 1 à la convention n° 2019/GON/02 de création et d’exploitation d’une ferme
aquacole signé le 30 kaada 1446 (28 mai 2025) entre la société « POWER FISH Sarl » et la secrétaire d’Etat
auprès du ministre de l’agriculture, de la pêche maritime, du développement rural et des eaux et forêts, chargée
de la pêche maritime et approuvé par le ministre délégué auprès de la ministre de l’économie et des finances
ARRÊTENT :
ARTICLE  PREMIER. – L’extrait de l’avenant n° 1 à la convention n°2019/GON/02, visé ci-dessus, est annexé
Rabat, le 6 chaabane 1447 (26 janvier 2026).
La secrétaire d’Etat auprès du ministre de
l’agriculture, de la pêche maritime,
du développement rural et des eaux
et forêts, chargée de la pêche maritime,
ZAKIA DRIOUICH.
*
*      *
Annexe à l’arrêté conjoint du ministre délégué auprès de la ministre de l’économie et des finances, chargé du budget
et de la secrétaire d’Etat auprès du ministre de l’agriculture, de la pêche maritime, du développement rural et des eaux et forêts,
dénommée «Power Fish Pisciculture», signé le 30 kaada 1446 (28 mai 2025)
Deux cent cinquante (250) hectares
Bornes
Latitude
Longitude
B1
29° 26'2.898'' N
10°13'11.294'' W
B2
29° 26'14.896'' N
10°12'58.786'' W
B3
29° 26'3.951'' N
10°12'45.084'' W
B4
29° 25'51.953'' N
10°12'57.593'' W
B1
29° 26'24.787'' N
10°13'38.698'' W
B2
29° 26'36.786'' N
10°13'26.190'' W
B3
29° 26'25.841'' N
10°13'12.488'' W
B4
29° 26'13.842'' N
10°13'24.996'' W
Parcelle 3
B1
29° 26'46.674'' N
10°14'6.106'' W
B2
29° 26'58.673'' N
10°13'53.598'' W
B3
29° 26'47.730'' N
10°13'39.894'' W
B4
29° 26'35.730'' N
10°13'52.402'' W
B1
29° 26'4.971'' N
10°12'18.836'' W
B2
29° 26'16.968'' N
10°12'6.326'' W
B3
29° 26'6.021'' N
10°11'52.626'' W
B4
29° 25'54.024'' N
10°12'5.136'' W
B1
29° 26'26.863'' N
10°12'46.238'' W
B2
29° 26'38.861'' N
10°12'33.728'' W
B3
29° 26'27.914'' N
10°12'20.027'' W
B4
29° 26'15.917'' N
10°12'32.536'' W
B1
29° 26'48.753'' N
10°13'13.643'' W
B2
29° 27'0.751'' N
10°13'1.133'' W
B3
29° 26'49.806'' N
10°12'47.430'' W
B4
29° 26'37.808'' N
10°12'59.940'' W
B1
29° 27'10.642'' N
10°13'41.051'' W
B2
29° 27'22.641'' N
10°13'28.541'' W
B3
29° 27'11.696'' N
10°13'14.837'' W
B4
29° 26'59.698'' N
10°13'27.346'' W
B1
29° 27'24.736'' N
10°12'36.125'' W
B2
29° 27'36.733'' N
10°12'23.613'' W
B3
29° 27'25.787'' N
10°12'9.910'' W
B4
29° 27'13.790'' N
10°12'22.422'' W
B1
29° 26'40.948'' N
10°11'41.317'' W
B2
29° 26'52.944'' N
10°11'28.805'' W
B3
29° 26'41.996'' N
10°11'15.105'' W
B4
29° 26'30.001'' N
10°11'27.617'' W
B1
",Indéterminé,"Fiscal=0, Social=0, Administratif=0",Indéterminé,True,AR : texte source à réingérer (ordre des mots/paragraphes corrompu dès l'extraction PDF) — label non vérifié
466,BO_7506_Ar,الثانية,ar,")2013  ماي2( 1434  من جمادى االخرة21
تتمم، على النحو التالي، احكام الظهير الشريف املشار اليه اعاله
  املكررة ثالث8 املكررة مرتين و8 املكررة و8  باملواد1.13.50 رقم، تتكون اجهزة ................... ولجنة علمية ومجلس علمي- .4 «املادة
».«باالضافة ............. ادارية
: مرات
. يدير املعهد ................... مرة واحدة- .5 «املادة
«املجلس العلمي
.«ويساعد املدير في مهامه مدير مساعد وكاتب عام
يتالف املجلس العلمي للمعهد، اضافة الى مدير- . املكررة8 «املادة
: «املعهد رئيسا، من
«يختار املدير املساعد من بين اساتذة التعليم العالي او االساتذة
 «املحاضرين املؤهلين، ويختار الكاتب العام ........... متصرف من الدرجة
ثالثة علماء مغاربة متخصصين في القراءات او الدراسات- «
 «القرانية، يعينون بمقرر لوزير االوقاف والشؤون االسالمية بناء
.«الثانية او في احدى الدرجات ................ خمس سنوات
«يعين املدير املساعد والكاتب العام بمقرر .............، وتحدد
 «مهامهما بموجب النظام الداخلي، ويستفيدان من نفس ...... املمنوحة
«على اقتراح من مدير املعهد؛
ممثل للمجلس العلمي االعلى يعينه االمين العام لهذا املجلس؛- «
».«لنظرائهما بالجامعات
املدير املساعد باملعهد؛- «
:  ينظم التكوين باملعهد في ثالثة اسالك- .10 «املادة
ثالثة اساتذة للتعليم العالي او اساتذة محاضرين مؤهلين- «
 «متخصصين في القراءات او الدراسات القرانية، يعينون بمقرر
 «لوزير االوقاف والشؤون االسالمية، بناء على اقتراح من مدير
سلك االجازة؛- «
سلك املاستر؛- «
.«املعهد، من بين االساتذة الباحثين القارين العاملين باملعهد
. سلك الدكتوراه- «
الجريدة الرسمية2613
 ((7    يام(( 19 19  1دعقلا وذ  919 - 7506 عدد
ابداء الراي في مشاريع البحث العلمي ومواضيع اطروحات سلك- «
.«يتولى الكاتب العام للمعهد مهمة كتابة املجلس
».«الدكتوراه
«يمكن لرئيس املجلس ان يدعو اي شخص لحضور اجتماعات
يجتمع املجلس العلمي في دورة-. املكررة ثالث مرات8 «املادة
 «عادية، مرة في السنة على االقل، بدعوة من رئيسه، ويمكن ان يجتمع
 «في دورات استثنائية كلما اقتضت الضرورة ذلك، بمبادرة من رئيسه
».«املجلس بصفة استشارية، يكلف املجلس العلمي، على الخصوص- . املكررة مرتين8 «املادة
: «باملهام التالية
.«او بطلب من اغلبية اعضائه
اقتراح املبادئ والتوجهات العامة لنظام الدراسة والتكوين- «
«تحدد شروط انعقاد املجلس وكيفية تسييره بموجب النظام
«باملعهد؛
».«الداخلي للمعهد
املادة الثالثة
اقتراح التدابير الكفيلة بتحسين جودة التكوين والبحث وضمان- «
«مالءمته مع االهداف العامة للمعهد؛
.ينشر ظهيرنا الشريف هذا بالجريدة الرسمية
.)2026  ماي5( 1447  من ذي القعدة17 وحرر بالرباط في
املصادقة على الخبرات التي ينجزها املعهد؛- «
الجريدة الرسمية((7    يام(( 19 19  1دعقلا وذ  919 - 7506 عدد 2614
نصوص عامة
)2026  ابريل16( 1447  من شوال28  صادر في2.25.885 مرسوم رقم
  املتعلق بتنظيم مهنة46.21 بتطبيق احكام القانون رقم
2 املادة
.تشتمل املباراة على اختبار كتابي واختبار شفوي
.املفوضين القضائيين
يشتمل االختبار الكتابي على سؤال او عدة اسئلة حول مواضيع
.2 ذات صلة بمهام املفوض القضائي مدته ساعتان، بمعامل،رئيس الحكومة
: يشتمل االختبار الشفوي على
املتعلق بتنظيم مهنة املفوضين46.21 بناء على القانون رقم؛1  اسئلة تتعلق بقانون املسطرة املدنية، بمعامل-
بتاريخ1.25.49 القضائيين، الصادر بتنفيذه الظهير الشريف رقم
20 و19 و17 و7 و4 ) وال سيما املواد2025  يونيو6( 1446  ذي الحجة9
 115 و113 و106 و105 و104 و68 و58 و55 و39 و37 و33 و21و
.1  اسئلة تتعلق بالقانون املنظم ملهنة املفوضين القضائيين، بمعامل-
3 املادة
منه؛162 و151 و135 و129و
.يرتب املترشحون الناجحون في املباراة حسب االستحقاق
وبعد استطالع راي الهيئة الوطنية للمفوضين القضائيين؛
اذا تساوى املترشحون في النقط املحصل عليها، يتم اللجوء الى
1447  من شوال14 وبعد املداولة في مجلس الحكومة املنعقد بتاريخ
.القرعة،)2026  ابريل2(
4 املادة
: رسم ما يلي،يعلن عن الئحة املترشحين الناجحين بصفة نهائية في املباراة
 وكذا عن اسماء املترشحين املسجلين في الئحة االنتظار على املوقع
الباب االول
.االلكتروني لوزارة العدل
ولوج مهنة املفوضين القضائيينةامبار
وامتحان نهاية التمرين والتكوين املستمر
الفرع الثاني
التمرين وكيفيات اجراء امتحان نهايته
الفرع االول
5 املادة
ةانظام وكيفيات اجراء مبار
ولوج مهنة املفوضين القضائيين، السالف الذكر46.21  من القانون رقم7 تطبيقا ملقتضيات املادة
 يقغضي املفوض القضائي املتمرن فترة تمرين تشمل تكوينا اساسيا
املادة االولى
باملعهد الوطني لكتابة الضبط واملهن القانونية والقضائية مدته
 ) اشهر، وتدريبا بمكتب مفوض قضائي تحت اشراف املعهد6( ستة
يحدد بقرار للسلطة الحكومية املكلفة بالعدل تاريخ ومكان اجتياز
 مباراة ولوج مهنة املفوضين القضائيين وعدد املكاتب املتبارى عليها
.) اشهر6( املذكور مدته ستة
يتلقى املفوض القضائي املتمرن خالل مدة التكوين االسا؟سي
 باملعهد املذكور دروسا نظرية وتطبيقية ترمي الى تاهيله ملزاولة
 مهام املفوض القضائي تهم على الخصوص تنظيم مهنة املفوضين
 القضائيين والقواعد املسطرية املتعلقة بالتبليغ وباجراءات تنفيذ
 املقررات القضائية والعقود والسندات التي لها قوة تنفيذية، وكذا
.بدائرة كل محكمة ابتدائية
: تتولى االشراف على املباراة املذكورة لجنة تتالف من
مدير الشؤون املدنية واملهن القانونية والقضائية، بصفته رئيسا؛-
ممثل عن املجلس االعلى للسلطة القضائية؛-
.مختلف االجراءات القضائية االخرى
ممثل عن رئاسة النيابة العامة؛-
خالل تدريبه، يجب على املفوض القضائي املتمرن ان ينجز تقريرا
 كل شهر عما قام به، يبعث به الى املعهد بعد التاشير عليه من قبل
مدير املعهد الوطني لكتابة الضبط واملهن القانونية والقضائية؛-
.املفوض القضائي املشرف على التدريب
. رئيس الهيئة الوطنية للمفوضين القضائيين او من يمثله-
الجريدة الرسمية2615
 ((7    يام(( 19 19  1دعقلا وذ  919 - 7506 عدد
12",Fiscal,"Fiscal=5, Urbain=3, Civil=1",Fiscal,False,AR : texte source à réingérer (ordre des mots/paragraphes corrompu dès l'extraction PDF) — label non vérifié
